# pid 2708282
time	RSS	X pixmaps	CPU	Open files
12:30:09	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:10	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:11	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:12	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:13	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:14	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:15	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:16	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:17	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:18	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:19	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:20	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:21	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:22	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:23	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:24	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:25	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:26	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:27	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:28	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:29	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:30	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:31	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:32	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:33	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:34	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:35	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:36	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:37	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:38	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:39	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:40	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:41	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:42	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:43	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:44	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:45	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:46	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:47	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:48	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:49	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:50	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:51	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:52	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:53	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:54	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:55	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:56	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:57	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:58	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:30:59	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:00	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:01	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:02	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:03	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:04	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:05	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:06	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:07	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:08	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:09	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:10	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:11	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:12	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:13	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:14	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:15	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:16	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:17	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:18	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:19	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:20	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:21	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:22	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:23	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:24	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:25	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:26	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:27	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:28	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:29	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:30	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:31	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:32	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:33	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:34	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:35	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:36	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:37	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:38	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:39	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:40	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:41	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:42	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:43	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:44	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:45	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:46	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:47	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:48	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:49	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:50	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:51	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:52	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:53	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:54	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:55	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:56	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:57	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:58	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:31:59	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:00	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:01	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:02	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:03	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:04	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:05	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:06	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:07	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:08	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:09	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:10	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:11	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:12	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:13	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:14	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:15	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:16	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:17	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:18	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:19	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:20	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:21	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:22	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:23	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:24	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:25	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:26	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:27	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:28	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:29	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:30	4965.3 MB	15 pxm, 11.8 MB	1% = 0.0 cores, peak thread 0%	10
12:32:31	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:32	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:33	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:34	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:35	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:36	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:37	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:38	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:39	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:40	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:41	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:42	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:43	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:44	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:45	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:46	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:47	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:48	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:49	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:50	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:51	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:52	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 1%	10
12:32:53	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:54	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:55	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:56	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:57	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:58	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:32:59	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:00	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:01	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:02	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:03	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:04	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:05	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:06	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:07	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:08	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:09	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:10	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:11	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:12	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:13	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:14	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:15	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:16	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:17	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:18	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:19	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:20	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:21	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:22	4965.3 MB	15 pxm, 11.8 MB	1% = 0.0 cores, peak thread 0%	10
12:33:23	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:24	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:25	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:26	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:27	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:28	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:29	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:30	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:31	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:32	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:33	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:34	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:35	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:36	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:37	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:38	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:39	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:40	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:41	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:42	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:43	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:44	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:45	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:46	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 1%	10
12:33:47	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:48	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:49	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:50	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:51	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:52	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:53	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:54	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:55	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:56	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:57	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:58	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:33:59	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:00	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:01	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:02	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:03	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:04	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:05	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:06	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:07	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:08	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:09	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:10	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:11	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:12	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:13	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:14	4965.3 MB	15 pxm, 11.8 MB	1% = 0.0 cores, peak thread 0%	10
12:34:15	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:16	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:17	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 1%	10
12:34:18	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:19	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:20	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:21	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:22	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:23	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:24	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:25	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:26	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:27	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:28	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:29	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:30	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:31	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:32	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 1%	10
12:34:33	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:34	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:35	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:36	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:37	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:38	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:39	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:40	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:41	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:42	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:43	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:44	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:45	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:46	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:47	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:48	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:49	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:50	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:51	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:52	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
12:34:53	4965.3 MB	15 pxm, 11.8 MB	0% = 0.0 cores, peak thread 0%	10
